name,price,rating,nb_ratings,link,scrape_date
"Apple iPhone 11 - Noir, , 256 Go, (Reconditionné)",412.0,4.0,216,https://www.amazon.fr/Apple-iPhone-11-Noir-Reconditionn%C3%A9/dp/B082DN289G/ref=sr_1_78?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-78,2023-08-24 10:41:06
"OUKITEL Android 12 WP20 Pro Téléphone Incassable, 20MP Double Caméra IP68 Étanche Antichoc Smartphone, Octa Core 4Go 64Go, Batterie 6300mAh, 5.93'' HD+, Dual SIM, Déverrouillage du Visage, NFC Vert",171.99,4.1,52,https://www.amazon.fr/OUKITEL-WP20-Incassable-Smartphone-D%C3%A9verrouillage/dp/B0BFHX58R4/ref=sr_1_79?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-79,2023-08-24 10:41:06
"Apple iPhone 12, 256 Go, Mauve - (Reconditionné)",559.0,4.9,9,https://www.amazon.fr/Apple-iPhone-256-Mauve-Reconditionn%C3%A9/dp/B09MJMBS9X/ref=sr_1_80?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-80,2023-08-24 10:41:06
Apple iPhone 12 Mini (128 Go) - Blanc,,4.5,6919,https://www.amazon.fr/Apple-iPhone-Double-Blanc-Pixels/dp/B08L5VNTFG/ref=sr_1_81?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-81,2023-08-24 10:41:06
"Samsung Galaxy M12, Téléphone mobile 4G 64Go Noir, Carte SIM non incluse, smartphone Android, Version FR",,4.4,730,https://www.amazon.fr/Samsung-Galaxy-M12-Smartphone-Fran%C3%A7aise/dp/B093TH4PVF/ref=sr_1_82?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-82,2023-08-24 10:41:07
"I14 ProMax Smartphone, I14 Pro Max pour Android 12 4G Network Face Recognition Cellphone, 4GB RAM 128GB ROM 4000mah Battery,MTK6737 And Up To 2.0GHz Chip,Front Camera 8MP Rear Camera 16MP(Bleu)",117.64,2.1,23,https://www.amazon.fr/Smartphone-Android-Network-Recognition-Cellphone/dp/B0BHZFRF3D/ref=sr_1_83?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-83,2023-08-24 10:41:07
"Blackview BV5300Pro Telephone Portable Incassable Android 12, 7Go+64Go ROM/TF-1To, 6580mAh Batterie, 13MP+8MP Caméra, 6.1''HD+ 2.3GHz Octa Core Smartphone Incassable, Dual SIM/Face ID/NFC/GPS",159.99,4.2,176,https://www.amazon.fr/Blackview-BV5300Pro-Telephone-Incassable-Smartphone/dp/B0BZRSGGWV/ref=sr_1_84?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-84,2023-08-24 10:41:07
Apple iPhone 13 Pro (256 Go) - Bleu Alpin,,4.5,3007,https://www.amazon.fr/Apple-iPhone-13-Pro-256-Go-Bleu-Alpin/dp/B09G9LN6YB/ref=sr_1_85?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-85,2023-08-24 10:41:07
"CUBOT Kingkong 9 Téléphone Portable Incassable 2023 Android 13, Smartphone 6,5 Pouces 120Hz, 24Go+256Go/1TO Extensible, 100MP+32MP, Batterie 10600mAh, Octa-Core 2.2Ghz/NFC/OTG/Face ID/GPS/4G Dual SIM",249.99,4.6,31,https://www.amazon.fr/CUBOT-T%C3%A9l%C3%A9phone-Incassable-Smartphone-Extensible/dp/B0C818XP65/ref=sr_1_86?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-86,2023-08-24 10:41:07
"Apple iPhone 13 Mini, 128Go, Rose - (Reconditionné)",569.0,5.0,2,https://www.amazon.fr/Apple-iPhone-Mini-128Go-Rose/dp/B09MJTBN9X/ref=sr_1_87?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-87,2023-08-24 10:41:07
"Redmi Note 12 Pro+ 5G - Smartphone, Écran AMOLED 120Hz fluide et immersif avec Dolby Vision, Caméra 200MP ultime avec OIS, 2j d'autonomie, Charge complète en 19 min, Noir 8+256GB - Version FR",499.9,4.3,177,https://www.amazon.fr/Redmi-Note-Pro-Smartphone-dautonomie/dp/B0BWJT9G1X/ref=sr_1_88?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-88,2023-08-24 10:41:07
Samsung A135F/DSN Galaxy A13 unlocked Dual SIM (6.6'' - 3/32GB) Blue,144.7,4.4,681,https://www.amazon.fr/Samsung-A135F-DSN-Galaxy-Dual/dp/B09SHVZS4M/ref=sr_1_89?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-89,2023-08-24 10:41:07
Google Pixel 7a et chargeur – Smartphone Android 5G débloqué avec objectif grand angle et 24 heures d'autonomie – Charbon,479.0,4.2,283,https://www.amazon.fr/Google-Pixel-chargeur-Smartphone-dautonomie/dp/B0BZYNGVDK/ref=sr_1_90?__mk_fr_FR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=UCBRMVJMBMGK&keywords=iPhone+14&qid=1692866462&sprefix=iphone+14%2Caps%2C74&sr=8-90,2023-08-24 10:41:07
"FOSSIBOT 10600mAh Batterie Smartphone Incassable F101, Haut-Parleur 3.5W Max, 24MP Caméra, IP68 Etanche Téléphone, Quad Core 4GB 64GB, Android 12, 5.45 '' HD+, Dual SIM, Empreinte Digitale, GPS Noir",149.99,4.3,48,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToyMDUxOTA2OTg5MDk3NjAwOjE2OTI4NjY0NjI6c3BfYnRmOjIwMTYxODAxMDcwMzk4OjowOjo&url=%2FFOSSIBOT-Smartphone-Incassable-F101-Haut-Parleur%2Fdp%2FB0BZKQQ7BZ%2Fref%3Dsr_1_91_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866462%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2023-08-24 10:41:07
"Telephone Portable, OSCAL C80 4G Smartphone 8Go+128Go, 6.517"" Écran 90Hz LCD, Unisoc T606, Caméra 50MP +8MP, Batterie 5180mAh & Chargement Rapide 18W, Dual SIM",119.99,3.7,420,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToyMDUxOTA2OTg5MDk3NjAwOjE2OTI4NjY0NjI6c3BfYnRmOjIwMTU3Mzc2MjU3NDk4OjowOjo&url=%2FTelephone-OSCAL-C80-Smartphone-Chargement%2Fdp%2FB0BD87WXSX%2Fref%3Dsr_1_92_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866462%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2023-08-24 10:41:07
"DOOGEE V30T Telephone Portable Incassable 5G, 20GB+256GB, 10800mAh/66W, 108MP Triple Caméra+Vision Nocturne, 6.58"" 120Hz, Dimensity 1080 Android 12 Smartphone Incassable, NFC/OTG/IP68/WIFI 6-Marbré",417.05,4.6,63,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToyMDUxOTA2OTg5MDk3NjAwOjE2OTI4NjY0NjI6c3BfYnRmOjMwMDAyOTc5ODgyODQzMjo6MDo6&url=%2FDOOGEE-V10-Smartphone%2Fdp%2FB0B1VDPHCB%2Fref%3Dsr_1_93_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866462%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-93-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2023-08-24 10:41:07
"Ulefone Android 13 Note 16 Pro (16Go+256Go) Smartphone 4G 8-Core Telephone Portable Debloque 6.52HD+,50MP+8MP+2MP Camera 4400mAh Batteria 5G WiFi/Volte/GPS/OTG/2 Ans Garantie(Violet)",179.99,4.1,36,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToyMDUxOTA2OTg5MDk3NjAwOjE2OTI4NjY0NjI6c3BfYnRmOjMwMDAxMzM0NTkyMTQzMjo6MDo6&url=%2FUlefone-Note-Pro-16Go-256Go%2Fdp%2FB0C73F3SSZ%2Fref%3Dsr_1_94_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866462%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-94-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2023-08-24 10:41:07
"Ulefone Android 12 4G Smartphone Incassable Armor X6 Pro, 4Go+32Go, 5,0"" IP68 Robuste Téléphone Débloqué, Double SIM, Double Caméra 13MP, Batterie 4000mAh, Déverrouillage du Visage, GPS NFC FM Noir",128.24,4.3,104,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToyMDUxOTA2OTg5MDk3NjAwOjE2OTI4NjY0NjI6c3BfYnRmOjIwMTI2OTM2NTA3ODk4OjowOjo&url=%2FUlefone-Smartphone-Incassable-X6-D%25C3%25A9verrouillage%2Fdp%2FB0B6QY1DTK%2Fref%3Dsr_1_95_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866462%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-95-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2023-08-24 10:41:08
"Ulefone Android 13 Note 16 Pro, 16Go+128Go Smartphone 4G 8-Core Telephone Portable Debloque 6.52HD+,50MP+8MP+2MP Camera 4400mAh Batteria 5G WiFi/Volte/GPS/OTG/2 Ans Garantie(Violet)",159.99,4.0,103,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToyMDUxOTA2OTg5MDk3NjAwOjE2OTI4NjY0NjI6c3BfYnRmOjIwMTYyMjA0NjQxNzk4OjowOjo&url=%2FUlefone-Note-16-Pro-Smartphone%2Fdp%2FB0C3772N5K%2Fref%3Dsr_1_96_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866462%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-96-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2023-08-24 10:41:08
"Apple iPhone 13, 128GB, Vert - (Reconditionné)",682.0,4.3,46,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToyMDUxOTA2OTg5MDk3NjAwOjE2OTI4NjY0NjI6c3BfYnRmOjIwMTExNTk2ODA4ODk4OjowOjo&url=%2FApple-iPhone-128GB-Vert-Reconditionn%25C3%25A9%2Fdp%2FB0BBPGSSFZ%2Fref%3Dsr_1_97_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866462%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2023-08-24 10:41:08
"Ulefone Note 9P Telephones Portable Pas Cher, Octa-Core 4Go + 64Go/256Go Extensible, Caméra 16MP+8MP écran 6,52"" Pouces, Batterie 4500 mAh, Dual SIM 4G Smartphone Débloqués Pas Cher - Bleu Dégradé",99.99,3.9,289,https://www.amazon.fr/sspa/click?ie=UTF8&spc=MToyMDUxOTA2OTg5MDk3NjAwOjE2OTI4NjY0NjI6c3BfYnRmOjMwMDAyNDQzNTU0MDQzMjo6MDo6&url=%2FUlefone-T%25C3%25A9l%25C3%25A9phones-Portables-9P-Smartphone%2Fdp%2FB0BD4LJSJG%2Fref%3Dsr_1_98_sspa%3F__mk_fr_FR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26crid%3DUCBRMVJMBMGK%26keywords%3DiPhone%2B14%26qid%3D1692866462%26sprefix%3Diphone%2B14%252Caps%252C74%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,2023-08-24 10:41:08
